,年化收益率,季度胜率,夏普比率,卡玛比率,timeperiod,std
绩效数据,0.023157121314251627,0.42857142857142855,-0.16104760921845582,0.07414415313378758,80,1.0
绩效数据,0.023622141649981776,0.4523809523809524,-0.201278487040116,0.07202817411123028,80,1.5
绩效数据,0.012136085045667766,0.3333333333333333,-0.5369345757132898,0.0670927051877606,80,2.0
绩效数据,-0.0061824004955038925,0.19047619047619047,-1.5493540473296257,-0.04840280103625766,80,2.5
绩效数据,-0.003122255019750275,0.07142857142857142,-2.5695607158748426,-0.04533468942314525,80,3.0
绩效数据,0.015794453971806677,0.47619047619047616,-0.20010312419623055,0.040568381802901454,85,0.5
绩效数据,0.02208466416403998,0.42857142857142855,-0.16979929418658343,0.06937939744950894,85,1.0
绩效数据,0.019991072239877727,0.4523809523809524,-0.24889606325786426,0.05678588583131156,85,1.5
绩效数据,0.009414773694039758,0.35714285714285715,-0.5957464918545008,0.052154735194842115,85,2.0
绩效数据,-0.000888175244428302,0.21428571428571427,-1.2748250653571755,-0.009790084784788445,85,2.5
绩效数据,-0.009030944194467039,0.023809523809523808,-4.390108432095987,-0.10008658760218772,85,3.0
绩效数据,0.019476660979452554,0.42857142857142855,-0.17017065011895638,0.05222511425234206,90,0.5
绩效数据,0.018898986943503226,0.4523809523809524,-0.19992952088792826,0.05750977065461559,90,1.0
绩效数据,0.0319991755107758,0.5,-0.10000068686169859,0.10003930997683066,90,1.5
绩效数据,0.0050895130351700235,0.2619047619047619,-0.6744207499766303,0.024217971535235066,90,2.0
绩效数据,0.0025134161460058646,0.21428571428571427,-1.2609409396689015,0.03226225197962853,90,2.5
绩效数据,-0.0030750222621921397,0.07142857142857142,-4.576743588623974,-0.06686289886107165,90,3.0
绩效数据,0.018241487995757533,0.4523809523809524,-0.18109559406904618,0.05108290395447387,95,0.5
绩效数据,0.020014088789578555,0.4523809523809524,-0.18877919177335087,0.05177932030509381,95,1.0
绩效数据,0.032011772593985466,0.5,-0.09974165169194289,0.10375575991069616,95,1.5
绩效数据,0.0013645491541476318,0.2619047619047619,-0.7538240371909141,0.006632147180945233,95,2.0
绩效数据,0.0067333343527566925,0.16666666666666666,-1.174629423839769,0.11249864016053289,95,2.5
绩效数据,-0.0023786065510664756,0.047619047619047616,-5.065646351971373,-0.07747095509631154,95,3.0
绩效数据,0.023135843948480117,0.4523809523809524,-0.1404324497663437,0.06049657686787852,100,0.5
绩效数据,0.02919366166141546,0.4523809523809524,-0.10385695547385294,0.0878118620940883,100,1.0
绩效数据,0.02584278197101142,0.4523809523809524,-0.1757109065654812,0.08443959699445173,100,1.5
绩效数据,-0.0035779802484865453,0.23809523809523808,-0.8250492138445527,-0.016201676343519544,100,2.0
绩效数据,0.011081193939236789,0.19047619047619047,-0.9970943272652152,0.17787914401229507,100,2.5
绩效数据,-0.003020798897442223,0.047619047619047616,-4.280643235781478,-0.07570620930119447,100,3.0
绩效数据,0.029349119847013494,0.4523809523809524,-0.08764754661267808,0.07239439116632707,105,0.5
绩效数据,0.03249051904707656,0.42857142857142855,-0.07225918122962811,0.0988496349957227,105,1.0
绩效数据,0.02697411310897113,0.42857142857142855,-0.16391719117699685,0.09136288892994493,105,1.5
绩效数据,-0.002478058113835613,0.2619047619047619,-0.8095614442064135,-0.0134439966459705,105,2.0
绩效数据,0.013958402252356006,0.19047619047619047,-0.8836981776106317,0.19664620518751766,105,2.5
绩效数据,-0.002436975834255395,0.047619047619047616,-3.656321870219499,-0.05096948079271546,105,3.0
绩效数据,0.028532778245508483,0.35714285714285715,-0.09591347102622998,0.07622004534837608,110,0.5
绩效数据,0.03084215594715678,0.42857142857142855,-0.08837355568873295,0.09872636520919174,110,1.0
绩效数据,0.020716300768139462,0.38095238095238093,-0.2452923582378891,0.07276993501475308,110,1.5
绩效数据,-0.00024018478521381503,0.2619047619047619,-0.7952963492141415,-0.0015182720475882508,110,2.0
绩效数据,0.012581634513222362,0.21428571428571427,-0.9909923547819942,0.1683456736774499,110,2.5
绩效数据,-0.0016965378201100334,0.09523809523809523,-4.169116508401052,-0.03997505965186131,110,3.0
绩效数据,0.030951751680825534,0.42857142857142855,-0.07587680510686963,0.08167117591920774,115,0.5
绩效数据,0.03498332833931417,0.4523809523809524,-0.04846879822234024,0.1123482935033562,115,1.0
绩效数据,0.02226806163327799,0.4523809523809524,-0.226332433682394,0.07265826989020284,115,1.5
绩效数据,0.003551256123718316,0.2619047619047619,-0.7304673701316428,0.02599608453679613,115,2.0
绩效数据,0.014121637270043896,0.21428571428571427,-0.9283160356638261,0.1900781347918961,115,2.5
绩效数据,-0.00043750115513063736,0.07142857142857142,-3.6083239467177366,-0.010270477374682362,115,3.0
