,年化收益率,季度胜率,夏普比率,卡玛比率,timeperiod,std
绩效数据,0.009682099525615051,0.4523809523809524,-0.26477490439747237,0.0308340661794784,100,1.0
绩效数据,0.0031763947799470227,0.40476190476190477,-0.4021539693350654,0.011407703519935185,100,1.5
绩效数据,0.016929937430531394,0.38095238095238093,-0.365844096826743,0.09027229805708711,100,2.0
绩效数据,-0.012541727914325174,0.19047619047619047,-1.6869298067909717,-0.06788829492067597,100,2.5
绩效数据,-0.001703768870936484,0.047619047619047616,-3.470628975764204,-0.07196493852995023,100,3.0
绩效数据,-0.004746598576028993,0.4523809523809524,-0.3317295832643481,-0.010550853101470458,105,0.5
绩效数据,0.008502182598914665,0.40476190476190477,-0.27690344715699505,0.029842390545219366,105,1.0
绩效数据,0.008440542903842108,0.40476190476190477,-0.34524116115476816,0.032242762838129636,105,1.5
绩效数据,0.02073529610164937,0.42857142857142855,-0.29996800592012784,0.12484749332578364,105,2.0
绩效数据,-0.006441701519274146,0.21428571428571427,-1.36326413353457,-0.04166730641718035,105,2.5
绩效数据,-0.00268520099515257,0.07142857142857142,-3.280782892017215,-0.09229551605870956,105,3.0
绩效数据,0.006453538449643803,0.5,-0.2502039462722084,0.0166822311054451,110,0.5
绩效数据,0.002408013934306563,0.40476190476190477,-0.33156680709323055,0.007768256054091913,110,1.0
绩效数据,0.01637254290940482,0.42857142857142855,-0.2609872790019983,0.07909287190626588,110,1.5
绩效数据,0.015625544923734136,0.35714285714285715,-0.38325323958221713,0.08661089128992822,110,2.0
绩效数据,-0.005420758347952859,0.23809523809523808,-1.2997310826734216,-0.03953551733947898,110,2.5
绩效数据,-0.007362396706747987,0.047619047619047616,-2.9085704926954485,-0.09657919226507385,110,3.0
绩效数据,0.009901839977909166,0.47619047619047616,-0.22528326218882383,0.025384100998982327,115,0.5
绩效数据,-0.0021519770292189877,0.40476190476190477,-0.3725542578396244,-0.006313276339918201,115,1.0
绩效数据,0.01174967844136976,0.42857142857142855,-0.3102084356595512,0.055181621094666074,115,1.5
绩效数据,0.013413938126575431,0.35714285714285715,-0.4268480368778391,0.07544301948374846,115,2.0
绩效数据,-0.0031901337922582984,0.21428571428571427,-1.1817507688917748,-0.022640805791000463,115,2.5
绩效数据,-0.00661485527888217,0.07142857142857142,-2.147793319630748,-0.07798815137615911,115,3.0
