,年化收益率,季度胜率,夏普比率,卡玛比率,timeperiod,std
绩效数据,0.00083483762204839,0.19047619047619047,-3.643532042613676,0.04047914362054263,40,3.0
绩效数据,-0.03576396051189756,0.40476190476190477,-0.7968227825228895,-0.09120412231388256,45,0.5
绩效数据,-0.009183737913254664,0.47619047619047616,-0.6455889279676787,-0.03631567468563842,45,1.0
绩效数据,-0.017140537398967925,0.42857142857142855,-1.0033283609338266,-0.08309980277441743,45,1.5
绩效数据,-0.010499393039737015,0.35714285714285715,-1.50990445045359,-0.060533672301844095,45,2.0
绩效数据,0.002739059638753316,0.3333333333333333,-2.158563218438787,0.0714793372527749,45,2.5
绩效数据,0.0030361010872730354,0.2619047619047619,-3.543146948243737,0.25505682825281023,45,3.0
绩效数据,-0.036099820862378285,0.42857142857142855,-0.8056110827634001,-0.09144945764948377,50,0.5
绩效数据,-0.02080279974075694,0.5,-0.7904521780889779,-0.0651920573305617,50,1.0
绩效数据,-0.011003342704565044,0.40476190476190477,-0.8777344522132621,-0.04954789699215114,50,1.5
绩效数据,-0.013838334409431496,0.2857142857142857,-1.6717340918552217,-0.08163496777882374,50,2.0
绩效数据,0.002839834021541421,0.35714285714285715,-2.1658483398223125,0.051895842346340024,50,2.5
绩效数据,0.00016237416524744752,0.19047619047619047,-4.307908748584284,0.007841675868724403,50,3.0
绩效数据,-0.036025830841672324,0.40476190476190477,-0.8221865002936392,-0.08946998845078379,55,0.5
绩效数据,-0.014982370949497392,0.4523809523809524,-0.706550393393486,-0.056437415705993574,55,1.0
绩效数据,-0.010856571674588866,0.40476190476190477,-0.857155369818206,-0.053761341906589884,55,1.5
绩效数据,-0.014381267258688268,0.2857142857142857,-1.7003280727258874,-0.083783698727951,55,2.0
绩效数据,-0.0018559336060669507,0.35714285714285715,-2.476655443820769,-0.0320246920295301,55,2.5
绩效数据,-0.0030109917688209142,0.14285714285714285,-6.575279024211174,-0.08655253081345025,55,3.0
绩效数据,-0.02846298939475611,0.4523809523809524,-0.7470152741102678,-0.07245209783936901,60,0.5
绩效数据,-0.014384133903033725,0.42857142857142855,-0.7061814138716155,-0.05468763573246569,60,1.0
绩效数据,-0.01659121030874111,0.4523809523809524,-0.9924863059142378,-0.072791925981381,60,1.5
绩效数据,-0.011560276488154941,0.38095238095238093,-1.6053888025711762,-0.07507597986675243,60,2.0
绩效数据,-0.0031986719411806197,0.2619047619047619,-2.8497106754539203,-0.051859499626390436,60,2.5
绩效数据,-0.003180030963899849,0.07142857142857142,-6.862420908295734,-0.09062290620796694,60,3.0
绩效数据,-0.03375713321041318,0.42857142857142855,-0.8025364356687282,-0.07961594017309381,65,0.5
绩效数据,-0.01994987650613489,0.40476190476190477,-0.7841901849831733,-0.07427773273775104,65,1.0
绩效数据,-0.010324845464326438,0.4523809523809524,-0.893754489373065,-0.051254604277923776,65,1.5
绩效数据,-0.013141896159392319,0.3333333333333333,-1.6662594554944437,-0.07173885902392273,65,2.0
绩效数据,-0.0013927220916218896,0.23809523809523808,-2.7670129785819024,-0.030625962333544816,65,2.5
绩效数据,-0.0020476051377653626,0.047619047619047616,-7.770879759249278,-0.09740943900307611,65,3.0
绩效数据,-0.029461067289488163,0.40476190476190477,-0.7475980984065693,-0.06934983494985054,70,0.5
绩效数据,-0.011587108225473819,0.42857142857142855,-0.6764504064919564,-0.04047642189518588,70,1.0
绩效数据,0.0012131306258482688,0.42857142857142855,-0.682569062445674,0.006997289971896311,70,1.5
绩效数据,-0.009679856529376751,0.35714285714285715,-1.5281412959938145,-0.059428607577242505,70,2.0
绩效数据,-0.0022650910584467443,0.23809523809523808,-2.8150235683684306,-0.06387746635767536,70,2.5
绩效数据,-0.00041526537850777867,0.07142857142857142,-6.447243944314531,-0.017634009806688875,70,3.0
绩效数据,-0.021542318572566277,0.38095238095238093,-0.664338043830098,-0.05452254323955118,75,0.5
绩效数据,-0.013112873682595505,0.40476190476190477,-0.7053844273990776,-0.040584888547558456,75,1.0
绩效数据,0.010071970346451575,0.42857142857142855,-0.5321126822769469,0.06546690633670595,75,1.5
绩效数据,-0.009907503589815625,0.40476190476190477,-1.5648333515268293,-0.062166706922281066,75,2.0
绩效数据,-0.0041698723929659565,0.21428571428571427,-3.058828115834446,-0.07799196000624427,75,2.5
绩效数据,0.0007515454884055028,0.07142857142857142,-7.897742239028574,0.050813827991889375,75,3.0
绩效数据,-0.026391430292850848,0.38095238095238093,-0.7181389892535863,-0.06618080707120548,80,0.5
绩效数据,-0.011548420337566978,0.38095238095238093,-0.6903111618991397,-0.0352246379285902,80,1.0
绩效数据,0.011540145016455172,0.42857142857142855,-0.5023188636315173,0.06723102057356349,80,1.5
绩效数据,-0.013169736855242031,0.3333333333333333,-1.6792887570548127,-0.09287794103152269,80,2.0
绩效数据,-0.002291946907178155,0.19047619047619047,-3.029387386971899,-0.04943392783223688,80,2.5
绩效数据,0.0010322435320571088,0.11904761904761904,-7.540057416184587,0.0679040290539767,80,3.0
绩效数据,-0.029921283247857366,0.40476190476190477,-0.7669623253489755,-0.07225239167465636,85,0.5
绩效数据,-0.016523435315062507,0.35714285714285715,-0.7547394400911649,-0.04543999559474985,85,1.0
绩效数据,0.003415768462022628,0.40476190476190477,-0.63062651680226,0.02669077950599782,85,1.5
绩效数据,-0.012962762905086245,0.2857142857142857,-1.6351173082518642,-0.09566888854933034,85,2.0
绩效数据,0.00011061542532009305,0.23809523809523808,-2.708115470046534,0.0025040728588729875,85,2.5
绩效数据,0.00017441726533462543,0.09523809523809523,-7.291214003545344,0.010929154812925806,85,3.0
绩效数据,-0.024850465876688377,0.38095238095238093,-0.7154706445456065,-0.06287859170910856,90,0.5
绩效数据,-0.018324318767358072,0.35714285714285715,-0.773004395272349,-0.0513095643934921,90,1.0
绩效数据,0.002814407794310414,0.38095238095238093,-0.6374566420050345,0.01824492455784575,90,1.5
绩效数据,-0.011745705998481681,0.2619047619047619,-1.523047762448522,-0.08974388678883266,90,2.0
绩效数据,0.00017563859527158776,0.19047619047619047,-2.510102768212247,0.002848897629164663,90,2.5
绩效数据,1.3073993355483537e-05,0.09523809523809523,-7.106106381906068,0.0008192290891105708,90,3.0
绩效数据,-0.01682732461430103,0.40476190476190477,-0.6275358353152422,-0.041775779831726534,95,0.5
绩效数据,-0.016497705414106,0.35714285714285715,-0.7509873102848236,-0.051115159058951545,95,1.0
绩效数据,0.004271434739629765,0.38095238095238093,-0.6173471041162113,0.030684695156497827,95,1.5
绩效数据,-0.019995819484253774,0.21428571428571427,-1.7316995813509128,-0.10101096660183258,95,2.0
绩效数据,-0.006125370406834363,0.11904761904761904,-2.7388354331231866,-0.07318049109210842,95,2.5
绩效数据,-1.0838251710998392e-05,0.09523809523809523,-7.0256057216585575,-0.0006398575862563363,95,3.0
绩效数据,-0.010113590849458398,0.38095238095238093,-0.546664438564661,-0.02612488831840985,100,0.5
绩效数据,-0.007239211635616027,0.38095238095238093,-0.6293026027983994,-0.023060711685498565,100,1.0
绩效数据,0.0075617453667728984,0.38095238095238093,-0.5537732684022407,0.05564363989271979,100,1.5
绩效数据,-0.013304617739476887,0.2619047619047619,-1.5289260219495164,-0.08907403318876501,100,2.0
绩效数据,-0.00156376429509264,0.16666666666666666,-2.4242788580558847,-0.02239075719956392,100,2.5
绩效数据,0.0008243843436950282,0.09523809523809523,-5.98953585108093,0.047192761872518016,100,3.0
绩效数据,-0.013519763799025752,0.40476190476190477,-0.5809191024337415,-0.03204992850338415,105,0.5
绩效数据,-0.005610839356833819,0.35714285714285715,-0.6109838261778973,-0.017731117826905295,105,1.0
绩效数据,0.006260311739552327,0.35714285714285715,-0.578183292429919,0.0368137286907053,105,1.5
绩效数据,-0.013523004662870375,0.23809523809523808,-1.505100273683846,-0.09436347428155266,105,2.0
绩效数据,-0.0044239910508862,0.14285714285714285,-2.604513201874168,-0.05717004548714273,105,2.5
绩效数据,0.001885805175434685,0.09523809523809523,-6.001855994375152,0.15431764884448457,105,3.0
绩效数据,-0.016488543203678874,0.38095238095238093,-0.612691456235974,-0.03653228692525937,110,0.5
绩效数据,-0.0011021894829050805,0.38095238095238093,-0.5505575784870517,-0.003570916389076317,110,1.0
绩效数据,0.009972882388468385,0.38095238095238093,-0.5137785460747393,0.058972242373471005,110,1.5
绩效数据,-0.013143901590003226,0.21428571428571427,-1.4818248605007653,-0.09118713068034617,110,2.0
绩效数据,-0.0025385058523718085,0.16666666666666666,-2.551548034022057,-0.032908730606921274,110,2.5
绩效数据,0.002114068269160718,0.09523809523809523,-4.876837150780154,0.1282043705421862,110,3.0
绩效数据,-0.026547764439285748,0.35714285714285715,-0.73776234306697,-0.05858762357460962,115,0.5
绩效数据,-0.003592452604890828,0.40476190476190477,-0.5862715437852407,-0.011055571055473196,115,1.0
绩效数据,0.012996049423970035,0.40476190476190477,-0.4615341969447756,0.09408491636433286,115,1.5
绩效数据,-0.01173431703555261,0.19047619047619047,-1.451435870036998,-0.09058138163457448,115,2.0
绩效数据,-0.003300938191970082,0.21428571428571427,-2.5449965653933826,-0.03914515319989567,115,2.5
绩效数据,0.0018418174580365765,0.09523809523809523,-4.952038252281604,0.11404287836660015,115,3.0
