,年化收益率,季度胜率,夏普比率,卡玛比率,timeperiod,std
绩效数据,-0.0024357125984936223,0.07142857142857142,-2.8580731007327445,-0.03942807007522916,70,3.0
绩效数据,-0.020422792251833854,0.4523809523809524,-0.495701504219014,-0.058546264821302804,75,0.5
绩效数据,-0.015343261722648882,0.42857142857142855,-0.5393754851108162,-0.04524130266245692,75,1.0
绩效数据,-0.01085255376723493,0.38095238095238093,-0.6424885210257564,-0.03882971263129897,75,1.5
绩效数据,-0.024908096038298577,0.2619047619047619,-1.2270439356781973,-0.08392835227167757,75,2.0
绩效数据,-0.01876179276624934,0.16666666666666666,-2.168307815333495,-0.08647481628563121,75,2.5
绩效数据,-0.00895166077430265,0.047619047619047616,-2.8266465164718335,-0.08618850125775326,75,3.0
绩效数据,-0.022165402858791983,0.40476190476190477,-0.5131556248129767,-0.0637539118249428,80,0.5
绩效数据,-0.007582200576449538,0.40476190476190477,-0.4704231399022952,-0.027266760114682126,80,1.0
绩效数据,-0.02153291991963613,0.2857142857142857,-0.7894798042823136,-0.06472284904714946,80,1.5
绩效数据,-0.023889881865303275,0.23809523809523808,-1.1967195211990167,-0.086659552217915,80,2.0
绩效数据,-0.02449757641326422,0.11904761904761904,-2.092147531239545,-0.101122730018245,80,2.5
绩效数据,-0.009191607014148895,0.07142857142857142,-2.7484733762416433,-0.08849875488735333,80,3.0
绩效数据,-0.023171170046012768,0.42857142857142855,-0.5213296121607363,-0.06428243402608552,85,0.5
绩效数据,-0.009612914345475954,0.38095238095238093,-0.493843007229375,-0.03224184816091427,85,1.0
绩效数据,-0.014186071705629577,0.30952380952380953,-0.6958630194743837,-0.04745388447579385,85,1.5
绩效数据,-0.020261790144621372,0.30952380952380953,-1.1171643333253047,-0.08038227457226796,85,2.0
绩效数据,-0.017716149900043887,0.16666666666666666,-1.8153240525963183,-0.09124805797253821,85,2.5
绩效数据,-0.007746267668222728,0.07142857142857142,-2.708562023741025,-0.074582719061706,85,3.0
绩效数据,-0.02811123537826854,0.47619047619047616,-0.5685504790060271,-0.07190851041158816,90,0.5
绩效数据,-0.017909836009577074,0.40476190476190477,-0.5736300835863516,-0.060342316328092616,90,1.0
绩效数据,-0.007735005934858652,0.35714285714285715,-0.6017136506180578,-0.02878949007392245,90,1.5
绩效数据,-0.01654340567336343,0.2619047619047619,-1.020045247338929,-0.06912822370109027,90,2.0
绩效数据,-0.02093623462797678,0.16666666666666666,-1.9436241958066904,-0.09758190341855683,90,2.5
绩效数据,-0.009004232975860504,0.07142857142857142,-2.775937874982241,-0.08669467763935827,90,3.0
绩效数据,-0.008725994744635202,0.4523809523809524,-0.4115410620606049,-0.027329970167499645,95,0.5
绩效数据,-0.015608372823255112,0.40476190476190477,-0.5443551913094553,-0.05002308798747472,95,1.0
绩效数据,-0.0014738840686558952,0.3333333333333333,-0.5139048030206365,-0.006529368862172113,95,1.5
绩效数据,-0.01842113386671107,0.19047619047619047,-1.0239279697463728,-0.06691439070476926,95,2.0
绩效数据,-0.01688537955514957,0.19047619047619047,-1.6396844389870149,-0.09391069076467427,95,2.5
绩效数据,-0.008159409605943746,0.09523809523809523,-2.6430669203089314,-0.07856053785049634,95,3.0
绩效数据,-0.01037469754403575,0.4523809523809524,-0.4289077992258933,-0.032887979598722736,100,0.5
绩效数据,-0.012233066038430662,0.42857142857142855,-0.5121632022651066,-0.04180429796320109,100,1.0
绩效数据,0.0002198174792391594,0.3333333333333333,-0.4934070846322629,0.0010793934310259694,100,1.5
绩效数据,-0.01225638146006136,0.2619047619047619,-0.9254842628849129,-0.04887842757445183,100,2.0
绩效数据,-0.01736008790461141,0.19047619047619047,-1.6773193751955875,-0.09613968688758777,100,2.5
绩效数据,-0.00823186858841074,0.11904761904761904,-2.638258953350469,-0.07925818840484038,100,3.0
绩效数据,-0.0030809410588200636,0.4523809523809524,-0.36553932181843285,-0.010441633958533505,105,0.5
绩效数据,-0.0129584565182147,0.42857142857142855,-0.5200738252812113,-0.04109759810504251,105,1.0
绩效数据,0.003811690866545314,0.3333333333333333,-0.447698479260011,0.019900844715962214,105,1.5
绩效数据,-0.011151661359873,0.21428571428571427,-0.9029828415740255,-0.049325843498262266,105,2.0
绩效数据,-0.010226616300686442,0.23809523809523808,-1.370591605887364,-0.07314489143043881,105,2.5
绩效数据,-0.010066741610365249,0.07142857142857142,-2.6079438811762854,-0.09692473763495946,105,3.0
绩效数据,-0.009097920071483023,0.42857142857142855,-0.4211949665991813,-0.029002458386455515,110,0.5
绩效数据,-0.005014262838855865,0.47619047619047616,-0.441071716084777,-0.016640372320741427,110,1.0
绩效数据,0.008810614443101494,0.30952380952380953,-0.38819810198021154,0.053588965369373694,110,1.5
绩效数据,-0.011060217158130214,0.16666666666666666,-0.8797910802356754,-0.04688945009675094,110,2.0
绩效数据,-0.00775021432601064,0.23809523809523808,-1.271865879914781,-0.051462487339734964,110,2.5
绩效数据,-0.009563259442798788,0.07142857142857142,-2.5909664982784855,-0.09207710382413303,110,3.0
绩效数据,-0.007614140602697939,0.42857142857142855,-0.40909695824773606,-0.023509298533314807,115,0.5
绩效数据,-0.011040832659652278,0.4523809523809524,-0.5030201089154339,-0.03716230138695268,115,1.0
绩效数据,0.009423102648822512,0.40476190476190477,-0.38186353334740814,0.04894139829551712,115,1.5
绩效数据,-0.008304310550513283,0.21428571428571427,-0.8167189253583597,-0.03484769146816662,115,2.0
绩效数据,-0.013342688576662987,0.19047619047619047,-1.3983524449503817,-0.07477840266042163,115,2.5
绩效数据,-0.010793821768508627,0.07142857142857142,-2.6583243180722347,-0.10145724901263643,115,3.0
