,年化收益率,季度胜率,夏普比率,卡玛比率,timeperiod,std
绩效数据,-0.01728633846271388,0.23809523809523808,-2.242352025793812,-0.1045478807902799,40,2.5
绩效数据,-0.005576390076906246,0.07142857142857142,-4.157358655878828,-0.09902669173358752,40,3.0
绩效数据,0.01459441524873295,0.5238095238095238,-0.1778229396967538,0.057026678992813065,45,0.5
绩效数据,0.009679547541622924,0.5,-0.2467384748776294,0.04305753880473685,45,1.0
绩效数据,-0.004659486619434938,0.5,-0.46188623774685333,-0.015779732259609627,45,1.5
绩效数据,0.00815455074699778,0.40476190476190477,-0.5329664623431215,0.0602996868229448,45,2.0
绩效数据,-0.009405292206887128,0.2857142857142857,-1.983736698007944,-0.1008057932167366,45,2.5
绩效数据,-0.006025386323458282,0.07142857142857142,-4.111466187118118,-0.0992340064656983,45,3.0
绩效数据,0.012897299005452334,0.5476190476190477,-0.18969270833493296,0.05440022612003081,50,0.5
绩效数据,0.014715135561593762,0.47619047619047616,-0.20478970770502444,0.05582021257452546,50,1.0
绩效数据,-0.003891396085595522,0.42857142857142855,-0.49027749185623426,-0.014888650102065925,50,1.5
绩效数据,0.007656843778432787,0.42857142857142855,-0.5442755248283994,0.06472405065482126,50,2.0
绩效数据,-0.0009910873715627266,0.2619047619047619,-1.5626715066343118,-0.014706538962006922,50,2.5
绩效数据,-0.004940878977656604,0.07142857142857142,-4.7748178465153215,-0.09873385209719814,50,3.0
绩效数据,0.01097429191196908,0.5,-0.20374642287452338,0.03540493987578387,55,0.5
绩效数据,0.006862185920635033,0.47619047619047616,-0.27732467968052044,0.024667878551881208,55,1.0
绩效数据,-0.015306378992527514,0.40476190476190477,-0.6102151122293188,-0.045609178809169953,55,1.5
绩效数据,0.006071858922852114,0.38095238095238093,-0.5652405313552966,0.04065300785582304,55,2.0
绩效数据,0.0030315209658726694,0.2619047619047619,-1.247055594649222,0.049229830599636315,55,2.5
绩效数据,-0.005315740199393404,0.14285714285714285,-3.599923744928331,-0.09792285426199927,55,3.0
绩效数据,0.007494833010556201,0.5,-0.22988366747904534,0.02670350710530167,60,0.5
绩效数据,0.01695446918750898,0.5238095238095238,-0.19320352006327077,0.057724952229857934,60,1.0
绩效数据,-0.019509702186424338,0.38095238095238093,-0.6464846129443578,-0.05094724449052971,60,1.5
绩效数据,0.003602604431847567,0.3333333333333333,-0.5910203305872106,0.02331842914391559,60,2.0
绩效数据,-0.0010691760533808603,0.2619047619047619,-1.256449538026697,-0.010967709848868358,60,2.5
绩效数据,-0.002892068259147118,0.11904761904761904,-3.2949845276922187,-0.06305028548086833,60,3.0
绩效数据,-0.0104567936161849,0.5,-0.35962045423363537,-0.031856728813604386,65,0.5
绩效数据,0.016458853411764895,0.5476190476190477,-0.20113946535615668,0.053886043480384435,65,1.0
绩效数据,-0.01689365510252505,0.47619047619047616,-0.6267692884187173,-0.049529369627765586,65,1.5
绩效数据,0.005450279512169365,0.3333333333333333,-0.612889575397909,0.036940774887771304,65,2.0
绩效数据,0.004106663958286072,0.2857142857142857,-0.9849624198791607,0.055723141760605575,65,2.5
绩效数据,-0.002821929759385333,0.14285714285714285,-3.232513419245392,-0.06692073909330358,65,3.0
绩效数据,-0.005202351522343052,0.40476190476190477,-0.32329747179222074,-0.016592067782806617,70,0.5
绩效数据,0.02103517913649977,0.5714285714285714,-0.16426987239171764,0.09133060251109217,70,1.0
绩效数据,-0.0052692017964143245,0.47619047619047616,-0.5121491818910721,-0.02192307774438501,70,1.5
绩效数据,0.004164429536961833,0.3333333333333333,-0.6213809158581362,0.021866227592456107,70,2.0
绩效数据,0.00957545852378261,0.3333333333333333,-0.7988913661927376,0.14296746750458017,70,2.5
绩效数据,-0.0008829182336425045,0.16666666666666666,-2.7468987105214775,-0.021260139385407346,70,3.0
绩效数据,0.009598002270356343,0.4523809523809524,-0.22111340761177967,0.04263781910441528,75,0.5
绩效数据,0.009379608667047679,0.5,-0.2677595633241962,0.03259127796694886,75,1.0
绩效数据,-0.00707527951284781,0.47619047619047616,-0.5292824931157555,-0.025192726252921595,75,1.5
绩效数据,0.004770084266539687,0.35714285714285715,-0.596074729068913,0.02378626431555512,75,2.0
绩效数据,0.005629222699877756,0.30952380952380953,-0.8932983381838203,0.07223754520170673,75,2.5
绩效数据,0.0014617577465798615,0.14285714285714285,-2.3561197425469755,0.03007995409561995,75,3.0
绩效数据,0.019099982280489147,0.4523809523809524,-0.15150759124936033,0.08657051372473025,80,0.5
绩效数据,4.46322872820204e-05,0.4523809523809524,-0.3471740433374752,0.00013733021687134154,80,1.0
绩效数据,-0.0028919735400790847,0.47619047619047616,-0.47392948701786497,-0.011759946291769357,80,1.5
绩效数据,-0.0016942339000990403,0.30952380952380953,-0.7022474290244599,-0.008286470940495502,80,2.0
绩效数据,0.002633438707794422,0.30952380952380953,-0.9449712690942048,0.03193799237732787,80,2.5
绩效数据,0.002921914278710469,0.16666666666666666,-2.406079055342996,0.07300499401370543,80,3.0
绩效数据,0.02661253950328013,0.5,-0.09720368782076448,0.13046546230249412,85,0.5
绩效数据,-0.001803480491428755,0.42857142857142855,-0.35511656618894494,-0.005737021755866091,85,1.0
绩效数据,0.005048226780942411,0.47619047619047616,-0.3924350705274569,0.019390718663895228,85,1.5
绩效数据,-0.010204334177237984,0.2619047619047619,-0.8037024853794649,-0.0449190094035621,85,2.0
绩效数据,0.006590899619235202,0.3333333333333333,-0.8652812116100428,0.12251553353264685,85,2.5
绩效数据,-0.00019941923519939397,0.11904761904761904,-2.0966431417090847,-0.0034346727160221562,85,3.0
绩效数据,0.023983328568584428,0.5,-0.11655939097209822,0.10371095421590562,90,0.5
绩效数据,-0.010224401403408079,0.4523809523809524,-0.4261925109208428,-0.033259984525832974,90,1.0
绩效数据,0.0028913605090044037,0.4523809523809524,-0.42481505002757103,0.011474064922754518,90,1.5
绩效数据,-0.010560888748854302,0.23809523809523808,-0.7990785202029096,-0.039049462171918826,90,2.0
绩效数据,0.005722917547687167,0.30952380952380953,-0.8886641384975182,0.11337764571306257,90,2.5
绩效数据,-0.0015570797066200015,0.09523809523809523,-1.7881815972846817,-0.01888039270252109,90,3.0
绩效数据,0.0337606850197012,0.47619047619047616,-0.04544219102452941,0.1489024885934297,95,0.5
绩效数据,-0.006068404003621075,0.4523809523809524,-0.39080449474024626,-0.021383292037694204,95,1.0
绩效数据,0.00873328860138134,0.5238095238095238,-0.3536305572230884,0.03690212022800245,95,1.5
绩效数据,-0.013757735699577722,0.2619047619047619,-0.8388190613089906,-0.050370306077879554,95,2.0
绩效数据,0.011888867304077566,0.2857142857142857,-0.7295822082786414,0.2220210306486455,95,2.5
绩效数据,-0.0004260681864860505,0.09523809523809523,-1.8366034638498308,-0.007786950884376441,95,3.0
绩效数据,0.03118700252767459,0.5,-0.06452941541127274,0.13243076242039922,100,0.5
绩效数据,0.006584406222098993,0.4523809523809524,-0.2838308419372297,0.03008997959500367,100,1.0
绩效数据,0.016150941394211582,0.47619047619047616,-0.2653798218858604,0.07365419606351278,100,1.5
绩效数据,-0.0016771175123461157,0.23809523809523808,-0.6612525416408787,-0.00954361505049517,100,2.0
绩效数据,0.008120400726867816,0.2619047619047619,-0.8963464289371931,0.1978079640486239,100,2.5
绩效数据,-0.006645358173022142,0.11904761904761904,-2.179755883932973,-0.07074915585186703,100,3.0
绩效数据,0.03691047101941303,0.47619047619047616,-0.022525733866218353,0.18889157525581185,105,0.5
绩效数据,-0.004321358400325215,0.42857142857142855,-0.3696186065358736,-0.01932312725076122,105,1.0
绩效数据,0.02018196967398289,0.5,-0.22014239017870532,0.09064944673865505,105,1.5
绩效数据,-6.813473956734928e-05,0.23809523809523808,-0.63942636980652,-0.0003775041712267922,105,2.0
绩效数据,0.0030061217085874947,0.19047619047619047,-1.07381975077687,0.04900282086612911,105,2.5
绩效数据,-0.0044746840541282085,0.09523809523809523,-2.165756803099363,-0.06764040797996435,105,3.0
绩效数据,0.026001788637672885,0.4523809523809524,-0.10230740851349536,0.11147239757031074,110,0.5
绩效数据,-0.005008555783223789,0.40476190476190477,-0.3717252144369801,-0.01868995857606213,110,1.0
绩效数据,0.019868950945693964,0.4523809523809524,-0.22065223887346536,0.08932856153854535,110,1.5
绩效数据,-0.004673254898145407,0.23809523809523808,-0.7213208560930958,-0.024116557572652807,110,2.0
绩效数据,0.0029160228715514602,0.21428571428571427,-1.060491123470491,0.046680057233256904,110,2.5
绩效数据,-0.0002552489247319434,0.14285714285714285,-1.6416489277660617,-0.00472950391616113,110,3.0
绩效数据,0.028831251955413917,0.47619047619047616,-0.0821165413214911,0.12973818373887686,115,0.5
绩效数据,-0.0046943882647004775,0.42857142857142855,-0.36948823829779454,-0.016680247649855276,115,1.0
绩效数据,0.02603831583339944,0.4523809523809524,-0.15189976947670586,0.1280981034797484,115,1.5
绩效数据,-0.012509325143054473,0.16666666666666666,-0.8467766739117654,-0.055221031410759215,115,2.0
绩效数据,0.0039039194471355287,0.23809523809523808,-1.0267650338032186,0.06235147125752436,115,2.5
绩效数据,0.0023941494228998383,0.11904761904761904,-1.754692652007107,0.06629626123813746,115,3.0
